domain units: sec
measurement data type: double
segment length (sec): 4
sampling rate (Hz): 2048
domain bounds (sec): [0, 4)
support bounds (sec): [0, 4)support indexes: [0, 8192)
---------------
domainValue measuredValue
0 -2.644862289350147e-38
0.00048828125 7.346839692639297e-39
0.0009765625 -6.906029311080939e-38
0.00146484375 -5.877471754111438e-39
0.001953125 5.877471754111438e-39
0.00244140625 -4.114230227878006e-38
0.0029296875 -4.114230227878006e-38
0.00341796875 -3.526483052466863e-38
0.00390625 1.175494350822288e-38
0.00439453125 -2.350988701644575e-38
0.0048828125 -2.350988701644575e-38
0.00537109375 -2.350988701644575e-38
0.005859375 2.350988701644575e-38
0.00634765625 -2.350988701644575e-38
0.0068359375 4.70197740328915e-38
0.00732421875 2.350988701644575e-38
0.0078125 2.350988701644575e-38
0.00830078125 -2.350988701644575e-38
0.0087890625 4.70197740328915e-38
0.00927734375 -5.877471754111438e-38
0.009765625 0
0.01025390625 4.114230227878006e-38
0.0107421875 3.232609464761291e-38
0.01123046875 5.877471754111438e-39
0.01171875 2.350988701644575e-38
0.01220703125 0
0.0126953125 4.70197740328915e-38
0.01318359375 0
0.013671875 -1.175494350822288e-38
0.01416015625 2.350988701644575e-38
0.0146484375 -5.877471754111438e-39
0.01513671875 1.763241526233431e-38
0.015625 -1.763241526233431e-38
0.01611328125 -2.350988701644575e-38
0.0166015625 1.175494350822288e-38
0.01708984375 8.816207631167156e-39
0.017578125 -2.938735877055719e-38
0.01806640625 5.877471754111438e-39
0.0185546875 -3.526483052466863e-38
0.01904296875 -1.175494350822288e-38
0.01953125 -5.877471754111438e-39
0.02001953125 -5.877471754111438e-39
0.0205078125 -3.820356640172434e-38
0.02099609375 -1.469367938527859e-39
0.021484375 0
0.02197265625 -2.350988701644575e-38
0.0224609375 -1.175494350822288e-38
0.02294921875 3.526483052466863e-38
0.0234375 -2.350988701644575e-38
0.02392578125 -3.526483052466863e-38
0.0244140625 2.938735877055719e-39
0.02490234375 -7.346839692639297e-39
0.025390625 -2.938735877055719e-38
0.02587890625 -4.70197740328915e-38
0.0263671875 2.938735877055719e-39
0.02685546875 -8.816207631167156e-39
0.02734375 5.877471754111438e-39
0.02783203125 -4.70197740328915e-38
0.0283203125 8.816207631167156e-39
0.02880859375 -1.763241526233431e-38
0.029296875 1.175494350822288e-38
0.02978515625 -3.526483052466863e-38
0.0302734375 -2.350988701644575e-38
0.03076171875 -2.350988701644575e-38
0.03125 -3.526483052466863e-38
0.03173828125 -2.350988701644575e-38
0.0322265625 0
0.03271484375 2.350988701644575e-38
0.033203125 4.70197740328915e-38
0.03369140625 0
0.0341796875 2.350988701644575e-38
0.03466796875 0
0.03515625 -2.350988701644575e-38
0.03564453125 2.350988701644575e-38
0.0361328125 -1.175494350822288e-38
0.03662109375 2.350988701644575e-38
0.037109375 4.70197740328915e-38
0.03759765625 0
0.0380859375 2.350988701644575e-38
0.03857421875 2.350988701644575e-38
0.0390625 2.350988701644575e-38
0.03955078125 3.526483052466863e-38
0.0400390625 2.350988701644575e-38
0.04052734375 2.350988701644575e-38
0.041015625 0
0.04150390625 2.350988701644575e-38
0.0419921875 -4.408103815583578e-39
0.04248046875 1.763241526233431e-38
0.04296875 -5.877471754111438e-39
0.04345703125 3.526483052466863e-38
0.0439453125 -3.232609464761291e-38
0.04443359375 3.232609464761291e-38
0.044921875 -2.938735877055719e-38
0.04541015625 1.175494350822288e-38
0.0458984375 -1.763241526233431e-38
0.04638671875 5.877471754111438e-39
0.046875 -1.175494350822288e-38
0.04736328125 -1.175494350822288e-38
0.0478515625 -4.70197740328915e-38
0.04833984375 1.175494350822288e-38
0.048828125 -2.938735877055719e-38
0.04931640625 5.877471754111438e-39
0.0498046875 -1.175494350822288e-38
0.05029296875 -1.763241526233431e-38
0.05078125 -2.350988701644575e-38
0.05126953125 -5.877471754111438e-39
0.0517578125 1.175494350822288e-38
0.05224609375 2.350988701644575e-38
0.052734375 -2.350988701644575e-38
0.05322265625 0
0.0537109375 4.70197740328915e-38
0.05419921875 2.350988701644575e-38
0.0546875 -4.70197740328915e-38
0.05517578125 -2.350988701644575e-38
0.0556640625 2.350988701644575e-38
0.05615234375 -3.085672670908505e-38
0.056640625 -2.938735877055719e-39
0.05712890625 -2.791799083202933e-38
0.0576171875 6.024408547964223e-38
0.05810546875 -3.526483052466863e-38
0.05859375 3.085672670908505e-38
0.05908203125 1.175494350822288e-38
0.0595703125 0
0.06005859375 -1.175494350822288e-38
0.060546875 -8.816207631167156e-39
0.06103515625 -1.763241526233431e-38
0.0615234375 -5.877471754111438e-39
0.06201171875 -1.469367938527859e-38
0.0625 5.877471754111438e-39
0.06298828125 -2.938735877055719e-38
0.0634765625 -2.938735877055719e-38
0.06396484375 5.289724578700294e-38
0.064453125 -1.175494350822288e-38
0.06494140625 1.175494350822288e-38
0.0654296875 1.175494350822288e-38
0.06591796875 5.877471754111438e-38
0.06640625 0
0.06689453125 -1.175494350822288e-38
0.0673828125 4.70197740328915e-38
0.06787109375 0
0.068359375 0
0.06884765625 -3.526483052466863e-38
0.0693359375 -5.289724578700294e-38
0.06982421875 5.583598166405866e-38
0.0703125 2.938735877055719e-38
0.07080078125 1.763241526233431e-38
0.0712890625 -2.497925495497361e-38
0.07177734375 7.346839692639297e-39
0.072265625 1.322431144675073e-38
0.07275390625 -2.938735877055719e-38
0.0732421875 -1.175494350822288e-38
0.07373046875 -8.816207631167156e-39
0.07421875 2.350988701644575e-38
0.07470703125 3.012204273982112e-38
0.0751953125 2.644862289350147e-38
0.07568359375 0
0.076171875 -8.816207631167156e-39
0.07666015625 8.816207631167156e-39
0.0771484375 -4.408103815583578e-39
0.07763671875 -4.995850990994722e-38
0.078125 -2.350988701644575e-38
0.07861328125 -5.877471754111438e-39
0.0791015625 -3.526483052466863e-38
0.07958984375 0
0.080078125 4.70197740328915e-38
0.08056640625 -5.877471754111438e-39
0.0810546875 -2.350988701644575e-38
0.08154296875 3.526483052466863e-38
