domain units: sec
measurement data type: double
segment length (sec): 8
sampling rate (Hz): 2048
domain bounds (sec): [0, 8)
support bounds (sec): [0, 8)support indexes: [0, 16384)
---------------
domainValue measuredValue
0 -8.228460455756013e-38
0.00048828125 -3.526483052466863e-38
0.0009765625 3.526483052466863e-38
0.00146484375 -1.293043785904516e-37
0.001953125 -2.350988701644575e-38
0.00244140625 -9.4039548065783e-38
0.0029296875 1.645692091151203e-37
0.00341796875 4.70197740328915e-38
0.00390625 -1.88079096131566e-37
0.00439453125 0
0.0048828125 -1.88079096131566e-37
0.00537109375 2.82118644197349e-37
0.005859375 0
0.00634765625 0
0.0068359375 9.4039548065783e-38
0.00732421875 1.88079096131566e-37
0.0078125 0
0.00830078125 -1.88079096131566e-37
0.0087890625 1.88079096131566e-37
0.00927734375 1.88079096131566e-37
0.009765625 0
0.01025390625 1.175494350822288e-37
0.0107421875 -1.057944915740059e-37
0.01123046875 1.88079096131566e-37
0.01171875 1.410593220986745e-37
0.01220703125 4.70197740328915e-38
0.0126953125 9.4039548065783e-38
0.01318359375 -1.88079096131566e-37
0.013671875 4.70197740328915e-38
0.01416015625 -1.88079096131566e-37
0.0146484375 -9.4039548065783e-38
0.01513671875 2.350988701644575e-38
0.015625 0
0.01611328125 -9.4039548065783e-38
0.0166015625 -7.052966104933725e-38
0.01708984375 1.763241526233431e-37
0.017578125 -7.052966104933725e-38
0.01806640625 1.175494350822288e-37
0.0185546875 -1.645692091151203e-37
0.01904296875 0
0.01953125 4.70197740328915e-38
0.02001953125 3.526483052466863e-38
0.0205078125 -1.057944915740059e-37
0.02099609375 1.175494350822288e-38
0.021484375 -2.350988701644575e-38
0.02197265625 9.4039548065783e-38
0.0224609375 -1.88079096131566e-37
0.02294921875 9.4039548065783e-38
0.0234375 -9.4039548065783e-38
0.02392578125 4.70197740328915e-38
0.0244140625 -8.228460455756013e-38
0.02490234375 1.175494350822288e-37
0.025390625 -1.293043785904516e-37
0.02587890625 -1.175494350822288e-38
0.0263671875 -5.877471754111438e-38
0.02685546875 2.586087571809033e-37
0.02734375 -5.877471754111438e-39
0.02783203125 1.998340396397889e-37
0.0283203125 1.351818503445631e-37
0.02880859375 -2.115889831480118e-37
0.029296875 1.410593220986745e-37
0.02978515625 0
0.0302734375 2.350988701644575e-37
0.03076171875 -9.4039548065783e-38
0.03125 0
0.03173828125 0
0.0322265625 2.82118644197349e-37
0.03271484375 -2.350988701644575e-37
0.033203125 1.88079096131566e-37
0.03369140625 -9.4039548065783e-38
0.0341796875 -9.4039548065783e-38
0.03466796875 1.88079096131566e-37
0.03515625 -1.410593220986745e-37
0.03564453125 9.4039548065783e-38
0.0361328125 9.4039548065783e-38
0.03662109375 -1.88079096131566e-37
0.037109375 -1.410593220986745e-37
0.03759765625 -1.88079096131566e-37
0.0380859375 4.70197740328915e-38
0.03857421875 -1.88079096131566e-37
0.0390625 0
0.03955078125 -9.4039548065783e-38
0.0400390625 9.4039548065783e-38
0.04052734375 2.350988701644575e-38
0.041015625 1.175494350822288e-38
0.04150390625 9.4039548065783e-38
0.0419921875 1.175494350822288e-38
0.04248046875 4.70197740328915e-38
0.04296875 -1.410593220986745e-37
0.04345703125 7.052966104933725e-38
0.0439453125 -1.410593220986745e-37
0.04443359375 7.052966104933725e-38
0.044921875 -1.293043785904516e-37
0.04541015625 4.70197740328915e-38
0.0458984375 -4.70197740328915e-38
0.04638671875 7.052966104933725e-38
0.046875 8.228460455756013e-38
0.04736328125 3.526483052466863e-38
0.0478515625 -1.351818503445631e-37
0.04833984375 9.4039548065783e-38
0.048828125 3.526483052466863e-38
0.04931640625 2.350988701644575e-38
0.0498046875 0
0.05029296875 -1.175494350822288e-37
0.05078125 2.586087571809033e-37
0.05126953125 -9.4039548065783e-38
0.0517578125 -2.350988701644575e-38
0.05224609375 -1.410593220986745e-37
0.052734375 -2.350988701644575e-37
0.05322265625 0
0.0537109375 9.4039548065783e-38
0.05419921875 -4.70197740328915e-38
0.0546875 -4.70197740328915e-38
0.05517578125 0
0.0556640625 -1.88079096131566e-37
0.05615234375 -5.289724578700294e-38
0.056640625 8.816207631167156e-38
0.05712890625 -2.350988701644575e-38
0.0576171875 -2.115889831480118e-37
0.05810546875 -1.057944915740059e-37
0.05859375 -8.228460455756013e-38
0.05908203125 1.293043785904516e-37
0.0595703125 -6.465218929522581e-38
0.06005859375 -1.645692091151203e-37
0.060546875 -1.645692091151203e-37
0.06103515625 -4.70197740328915e-38
0.0615234375 0
0.06201171875 5.877471754111438e-39
